DATE,Y10_FIT,RNY10,TP10
20240918,0.8516,0.2741,0.5776
20240919,0.8806,0.2754,0.6052
20240920,0.8902,0.2653,0.6249
20240924,0.841,0.2575,0.5835
20240925,0.8448,0.2567,0.5881
20240926,0.8653,0.2502,0.6151
20240927,0.8424,0.2404,0.6021
20240930,0.887,0.2804,0.6066
20241001,0.8869,0.2695,0.6174
20241002,0.8524,0.2535,0.599
20241003,0.8603,0.2555,0.6048
20241004,0.8797,0.2465,0.6333
20241007,0.9198,0.2436,0.6762
20241008,0.92,0.2437,0.6762
20241009,0.9304,0.2419,0.6885
20241010,0.9558,0.2312,0.7246
20241011,0.9458,0.2495,0.6963
20241015,0.9721,0.2591,0.7131
20241016,0.9524,0.2681,0.6843
20241017,0.9624,0.2766,0.6857
20241018,0.9668,0.2852,0.6815
20241021,0.9581,0.2947,0.6634
20241022,0.9784,0.3104,0.668
20241023,0.9784,0.3139,0.6644
20241024,0.9587,0.3212,0.6375
20241025,0.9497,0.3246,0.6251
20241028,0.9755,0.323,0.6525
20241029,0.976,0.308,0.668
20241030,0.956,0.3061,0.6499
20241031,0.9417,0.3039,0.6379
20241101,0.9458,0.3326,0.6132
20241105,0.9379,0.3315,0.6064
20241106,0.987,0.3331,0.6539
20241107,1.0105,0.3407,0.6699
20241108,1.0058,0.3417,0.6642
20241111,1.0043,0.3469,0.6574
20241112,1.0152,0.3533,0.6618
20241113,1.0497,0.3582,0.6915
20241114,1.0656,0.3678,0.6978
20241115,1.0786,0.378,0.7006
20241118,1.079,0.3837,0.6953
20241119,1.0747,0.3923,0.6825
20241120,1.0742,0.3906,0.6837
20241121,1.1035,0.3944,0.7091
20241122,1.0886,0.4063,0.6824
20241125,1.0808,0.4164,0.6644
20241126,1.0699,0.4134,0.6565
20241127,1.0794,0.4204,0.659
20241128,1.0619,0.4193,0.6427
20241129,1.0601,0.4347,0.6255
20241202,1.0867,0.4401,0.6466
20241203,1.0869,0.4323,0.6546
20241204,1.0632,0.4173,0.6458
20241205,1.0766,0.3973,0.6792
20241206,1.0624,0.393,0.6695
20241209,1.0486,0.3803,0.6683
20241210,1.072,0.377,0.695
20241211,1.0776,0.3845,0.6931
20241212,1.0589,0.3771,0.6819
20241213,1.0491,0.373,0.6761
20241216,1.0777,0.3671,0.7106
20241217,1.0878,0.3616,0.7261
20241218,1.0728,0.3735,0.6993
20241219,1.0906,0.359,0.7316
20241220,1.0627,0.3461,0.7166
20241223,1.074,0.3402,0.7338
20241224,1.0798,0.3375,0.7423
20241225,1.0792,0.3446,0.7346
20241226,1.0964,0.3445,0.752
20241227,1.1131,0.3393,0.7738
20241230,1.1048,0.3667,0.7382
20250106,1.1398,0.361,0.7789
20250107,1.1427,0.3705,0.7722
20250108,1.1761,0.3557,0.8204
20250109,1.1721,0.3498,0.8223
20250110,1.1952,0.3286,0.8666
20250114,1.2394,0.3477,0.8917
20250115,1.2488,0.3637,0.8851
20250116,1.2018,0.3863,0.8155
20250117,1.2022,0.3908,0.8114
20250120,1.1943,0.3892,0.8051
20250121,1.19,0.399,0.791
20250122,1.2011,0.4087,0.7924
20250123,1.2109,0.4087,0.8022
20250124,1.2346,0.4092,0.8254
20250127,1.221,0.4086,0.8123
20250128,1.1962,0.4127,0.7835
20250129,1.1958,0.4231,0.7728
20250130,1.2154,0.4184,0.797
20250131,1.2456,0.4186,0.827
20250203,1.2496,0.4216,0.828
20250204,1.278,0.418,0.86
20250205,1.2845,0.411,0.8735
20250206,1.2648,0.4144,0.8503
20250207,1.3014,0.4098,0.8916
20250210,1.3121,0.4091,0.903
20250212,1.3412,0.4051,0.9361
20250213,1.3521,0.3967,0.9554
20250214,1.3521,0.3855,0.9666
20250217,1.3856,0.3576,1.028
20250218,1.4281,0.3458,1.0824
20250219,1.4275,0.3486,1.0789
20250220,1.437,0.3621,1.0749
20250221,1.4215,0.373,1.0485
20250225,1.3816,0.3742,1.0074
20250226,1.3675,0.3976,0.9699
20250227,1.3914,0.3926,0.9988
20250228,1.3709,0.4085,0.9624
20250303,1.4059,0.3984,1.0076
20250304,1.4226,0.389,1.0336
20250305,1.4425,0.3864,1.0561
20250306,1.5121,0.3567,1.1554
20250307,1.5175,0.3589,1.1586
20250310,1.5699,0.3502,1.2197
20250311,1.5056,0.3511,1.1545
20250312,1.5223,0.3501,1.1723
20250313,1.5442,0.3403,1.2039
20250314,1.5169,0.3364,1.1805
20250317,1.5087,0.3391,1.1695
20250318,1.5028,0.3482,1.1546
20250319,1.5153,0.3548,1.1605
20250321,1.522,0.3545,1.1675
20250324,1.544,0.3669,1.1771
20250325,1.574,0.3568,1.2172
20250326,1.5799,0.3538,1.226
20250327,1.5842,0.358,1.2262
20250328,1.5473,0.3639,1.1834
20250331,1.4943,0.3987,1.0956
20250401,1.5085,0.4047,1.1038
20250402,1.4782,0.4112,1.067
20250403,1.3629,0.4013,0.9617
20250404,1.1742,0.4299,0.7443
20250407,1.127,0.4194,0.7076
20250408,1.2658,0.3843,0.8815
20250409,1.2822,0.3526,0.9296
20250410,1.3765,0.3615,1.015
20250411,1.3539,0.3824,0.9715
20250414,1.3464,0.3806,0.9658
20250415,1.3737,0.3826,0.9911
20250416,1.3026,0.3927,0.9099
20250417,1.3169,0.4101,0.9068
20250418,1.2988,0.4185,0.8803
20250421,1.2985,0.4295,0.869
20250422,1.3193,0.422,0.8973
20250423,1.3365,0.4121,0.9244
20250424,1.3238,0.4202,0.9036
20250425,1.343,0.4125,0.9305
20250428,1.3256,0.4177,0.9079
20250430,1.327,0.4281,0.8989
20250501,1.2889,0.418,0.8709
20250502,1.2815,0.415,0.8665
20250507,1.3173,0.4096,0.9076
20250508,1.3427,0.4099,0.9329
20250509,1.3693,0.4029,0.9664
20250512,1.4038,0.4025,1.0013
20250513,1.4572,0.3858,1.0714
20250514,1.4631,0.3887,1.0744
20250515,1.487,0.3688,1.1181
20250516,1.4639,0.3693,1.0946
20250519,1.4918,0.3788,1.113
20250520,1.5276,0.3903,1.1372
20250521,1.5264,0.3683,1.1581
20250522,1.5697,0.3497,1.22
20250523,1.5558,0.3422,1.2137
20250526,1.5185,0.3512,1.1673
20250527,1.4752,0.3698,1.1054
20250528,1.5283,0.3559,1.1724
20250529,1.5288,0.3799,1.1489
20250530,1.5162,0.4051,1.1111
20250602,1.521,0.3858,1.1351
20250603,1.4966,0.3791,1.1175
20250604,1.5151,0.3572,1.1579
20250605,1.4769,0.3695,1.1074
20250606,1.4728,0.3695,1.1033
20250609,1.4867,0.3628,1.1238
20250610,1.4939,0.36,1.1339
20250611,1.4757,0.3566,1.1191
20250612,1.4758,0.3631,1.1127
20250613,1.4245,0.3778,1.0467
20250616,1.4732,0.3746,1.0986
20250617,1.4947,0.3649,1.1298
20250618,1.4752,0.3642,1.111
20250619,1.4345,0.3739,1.0606
20250620,1.4191,0.3776,1.0415
20250623,1.4327,0.38,1.0526
20250624,1.4405,0.3811,1.0594
20250625,1.4217,0.38,1.0417
20250626,1.4411,0.3796,1.0615
20250627,1.4559,0.3898,1.066
20250630,1.4593,0.4023,1.057
20250701,1.4173,0.4053,1.0119
20250702,1.4319,0.4046,1.0273
20250703,1.4466,0.4044,1.0422
20250704,1.4419,0.4054,1.0365
20250707,1.4607,0.3978,1.0629
20250708,1.4903,0.3906,1.0997
20250709,1.5048,0.3915,1.1133
20250710,1.495,0.3938,1.1012
20250711,1.5044,0.3923,1.1121
20250714,1.5721,0.3981,1.174
20250715,1.5855,0.3934,1.192
20250716,1.5727,0.3931,1.1796
20250717,1.5594,0.3966,1.1628
20250718,1.5255,0.4059,1.1196
20250722,1.507,0.4029,1.1041
20250723,1.5934,0.4127,1.1807
20250724,1.6025,0.4174,1.1851
20250725,1.6035,0.4282,1.1753
20250728,1.5688,0.4407,1.1281
20250729,1.5616,0.438,1.1237
20250730,1.5623,0.4354,1.1269
20250731,1.5565,0.4369,1.1196
20250801,1.558,0.4406,1.1174
20250804,1.5182,0.429,1.0892
20250805,1.4852,0.4297,1.0555
20250806,1.5063,0.4322,1.0741
20250807,1.498,0.4299,1.068
20250808,1.5002,0.4213,1.0789
20250812,1.5139,0.424,1.0899
20250813,1.5281,0.4119,1.1161
20250814,1.5603,0.4022,1.1581
20250815,1.5709,0.4043,1.1666
20250818,1.5807,0.4137,1.167
20250819,1.5999,0.4168,1.1832
20250820,1.6138,0.4177,1.1961
20250821,1.6134,0.4119,1.2014
20250822,1.6217,0.4132,1.2085
20250825,1.6246,0.4248,1.1998
20250826,1.6275,0.4391,1.1885
20250827,1.6346,0.4395,1.1951
20250828,1.6253,0.436,1.1893
20250829,1.611,0.4513,1.1597
20250901,1.6312,0.4535,1.1777
20250902,1.6129,0.4572,1.1557
20250903,1.6404,0.4398,1.2006
20250904,1.6147,0.4394,1.1752
20250905,1.5867,0.4477,1.1391
20250908,1.5828,0.4428,1.14
20250909,1.5762,0.4468,1.1294
20250910,1.5813,0.4513,1.13
20250911,1.5903,0.4499,1.1404
20250912,1.6096,0.438,1.1716
20250916,1.6203,0.4466,1.1737
20250917,1.6076,0.448,1.1596
20250918,1.6127,0.4573,1.1554
20250919,1.6533,0.463,1.1903
20250922,1.6682,0.4612,1.207
20250924,1.6541,0.459,1.1951
20250925,1.6588,0.4611,1.1976
20250926,1.6685,0.467,1.2015
20250929,1.6565,0.4757,1.1808
20250930,1.661,0.5061,1.1549
20251001,1.6622,0.4933,1.1689
20251002,1.6747,0.4806,1.194
20251003,1.6661,0.4804,1.1857
20251006,1.6761,0.4416,1.2345
20251007,1.6812,0.4458,1.2354
20251008,1.7005,0.4592,1.2413
20251009,1.6956,0.4557,1.2399
20251010,1.6948,0.4552,1.2396
20251014,1.6674,0.4483,1.2191
20251015,1.6593,0.4456,1.2137
20251016,1.6596,0.4428,1.2168
20251017,1.6347,0.4409,1.1939
20251020,1.6729,0.4487,1.2243
20251021,1.6639,0.4498,1.2141
20251022,1.6604,0.4559,1.2045
20251023,1.6642,0.4527,1.2115
20251024,1.6645,0.4562,1.2083
20251027,1.6807,0.4588,1.2219
20251028,1.6514,0.4615,1.19
20251029,1.6621,0.4665,1.1956
20251030,1.6579,0.4672,1.1907
20251031,1.6692,0.4534,1.2159
20251104,1.6819,0.4374,1.2445
20251105,1.6732,0.4274,1.2457
20251106,1.6915,0.4282,1.2633
20251107,1.6858,0.423,1.2628
20251110,1.7096,0.4177,1.2919
20251111,1.7016,0.4198,1.2819
20251112,1.6976,0.4221,1.2754
20251113,1.7027,0.4228,1.2799
20251114,1.7119,0.4213,1.2906
20251117,1.7427,0.4212,1.3215
20251118,1.7569,0.4264,1.3305
20251119,1.7774,0.4355,1.3419
20251120,1.8231,0.416,1.407
20251121,1.7918,0.4218,1.37
20251125,1.8111,0.4356,1.3755
20251126,1.8245,0.4369,1.3876
20251127,1.806,0.4386,1.3673
20251128,1.81,0.4596,1.3504
20251201,1.8801,0.4307,1.4493
20251202,1.8629,0.4167,1.4462
20251203,1.8954,0.4099,1.4855
20251204,1.9375,0.396,1.5415
20251205,1.9493,0.4076,1.5417
20251208,1.9633,0.3957,1.5676
20251209,1.9586,0.4026,1.556
20251210,1.9548,0.4005,1.5543
20251211,1.9309,0.413,1.5178
20251212,1.954,0.4196,1.5343
20251215,1.9589,0.429,1.5298
20251216,1.9554,0.4254,1.53
20251217,1.9785,0.4412,1.5372
20251218,1.9703,0.4414,1.5288
20251219,2.0202,0.4349,1.5853
20251222,2.0716,0.4117,1.66
20251223,2.0365,0.4227,1.6138
20251224,2.0412,0.4235,1.6177
20251225,2.0386,0.426,1.6126
20251226,2.0355,0.4295,1.606
20251229,2.0482,0.4307,1.6175
20251230,2.0626,0.4437,1.6189
20260105,2.1082,0.4334,1.6748
20260106,2.1199,0.4268,1.693
20260107,2.1209,0.4217,1.6992
20260108,2.0792,0.4068,1.6724
20260109,2.0927,0.4157,1.677
20260113,2.1601,0.3938,1.7664
20260114,2.1787,0.3953,1.7834
20260115,2.1603,0.4096,1.7507
20260116,2.1777,0.4221,1.7556
20260119,2.2618,0.4252,1.8366
20260120,2.3258,0.4132,1.9126
20260121,2.2752,0.4421,1.833
20260122,2.2345,0.4409,1.7936
20260123,2.2489,0.4748,1.7741
20260126,2.2315,0.5047,1.7268
20260127,2.2772,0.505,1.7721
20260128,2.2329,0.5122,1.7208
20260129,2.2479,0.5077,1.7401
20260130,2.2423,0.5001,1.7423
20260202,2.2298,0.5274,1.7024
20260203,2.2534,0.5201,1.7333
20260204,2.2446,0.5128,1.7318
20260205,2.2274,0.5075,1.7199
20260206,2.2325,0.5091,1.7234
20260209,2.2858,0.4959,1.7899
20260210,2.2367,0.5107,1.726
20260212,2.2342,0.5214,1.7128
20260213,2.2145,0.528,1.6865
20260216,2.2171,0.5225,1.6946
20260217,2.141,0.5295,1.6116
20260218,2.1498,0.5373,1.6124
20260219,2.1544,0.5519,1.6025
20260220,2.122,0.5679,1.5541
20260224,2.1158,0.5672,1.5486
20260225,2.1508,0.5556,1.5952
20260226,2.1649,0.5644,1.6005
20260227,2.1279,0.5806,1.5473
20260302,2.0825,0.5785,1.5039
20260303,2.144,0.567,1.577
20260304,2.1299,0.5528,1.5771
20260305,2.1705,0.5243,1.6462
20260306,2.1757,0.5168,1.6589
20260309,2.2009,0.5066,1.6943
20260310,2.1948,0.5203,1.6745
20260311,2.1735,0.5186,1.6549
20260312,2.1957,0.5124,1.6833
20260313,2.2508,0.4979,1.753
20260316,2.2836,0.4934,1.7902
20260317,2.2748,0.5042,1.7706
20260318,2.2263,0.5088,1.7176
20260319,2.2688,0.5176,1.7512
20260323,2.3183,0.5074,1.8109
20260324,2.2788,0.5286,1.7502
20260325,2.2644,0.5314,1.733
20260326,2.2822,0.5434,1.7388
20260327,2.376,0.525,1.851
20260330,2.3649,0.5519,1.813
20260331,2.3619,0.5438,1.8181
20260401,2.3105,0.5615,1.749
20260402,2.3906,0.5467,1.8439
20260403,2.3813,0.5514,1.8299
20260406,2.4245,0.5375,1.8871
20260407,2.4071,0.5401,1.867
20260408,2.3699,0.5513,1.8186
20260409,2.3934,0.5535,1.8399
20260410,2.4357,0.5322,1.9034
20260413,2.4643,0.5229,1.9414
20260414,2.4196,0.5157,1.9039
20260415,2.4105,0.5195,1.891
20260416,2.4052,0.5046,1.9007
20260417,2.424,0.4979,1.9261
20260420,2.4006,0.5091,1.8915
20260421,2.3878,0.504,1.8838
20260422,2.4022,0.4909,1.9112
20260423,2.4251,0.4783,1.9468
20260424,2.4385,0.4804,1.9582
20260427,2.4724,0.4782,1.9942
20260428,2.4627,0.4784,1.9844
20260430,2.5161,0.4771,2.039
20260501,2.5028,0.4603,2.0424
20260507,2.4807,0.4746,2.0062
20260508,2.4808,0.47,2.0108
20260511,2.5229,0.4679,2.055
20260512,2.5425,0.4534,2.0891
20260513,2.584,0.4522,2.1318
20260514,2.6255,0.4601,2.1654
20260515,2.6887,0.4384,2.2503
20260518,2.7263,0.4533,2.273
20260519,2.7799,0.4418,2.338
20260520,2.7666,0.4395,2.3271
20260521,2.7448,0.461,2.2838
20260522,2.7461,0.4549,2.2912
20260525,2.6832,0.4542,2.2291
20260526,2.7108,0.4538,2.257
20260527,2.6855,0.4666,2.2189
20260528,2.6916,0.4712,2.2204
20260529,2.655,0.5142,2.1408
20260601,2.6805,0.4997,2.1808
20260602,2.5754,0.5215,2.0539
20260603,2.6438,0.5015,2.1423
20260604,2.6703,0.5137,2.1566
20260605,2.6676,0.5119,2.1556
20260608,2.7135,0.5048,2.2087
20260609,2.6675,0.5141,2.1535
20260610,2.679,0.5088,2.1701
20260611,2.6794,0.518,2.1615
20260612,2.6405,0.5326,2.1079
20260615,2.5858,0.5454,2.0404
20260616,2.6524,0.5231,2.1294
20260617,2.6097,0.5471,2.0626
20260618,2.6247,0.557,2.0677
20260619,2.6544,0.5486,2.1058
20260622,2.6771,0.5578,2.1193
20260623,2.6826,0.5529,2.1297
20260624,2.6728,0.5603,2.1125
20260625,2.636,0.5795,2.0565
20260626,2.6107,0.579,2.0316
20260629,2.6433,0.5827,2.0606
20260630,2.6926,0.5603,2.1323
20260701,2.7125,0.545,2.1675
20260702,2.7795,0.5371,2.2424
20260703,2.7695,0.5343,2.2352
20260706,2.8254,0.5346,2.2908
20260707,2.8368,0.5294,2.3074
20260708,2.8584,0.5255,2.3329
20260709,2.8671,0.5312,2.336
20260710,2.7618,0.556,2.2058
20260713,2.7862,0.5572,2.229
20260714,2.7142,0.5856,2.1286
20260715,2.6978,0.6001,2.0977
20260716,2.7206,0.5983,2.1222
20260717,2.7162,0.6127,2.1035
20260721,2.7325,0.6086,2.1239
20260722,2.7462,0.5895,2.1567
20260723,2.7755,0.6162,2.1593
20260724,2.8139,0.6083,2.2056
20260727,2.7769,0.6096,2.1673
20260728,2.7816,0.606,2.1756
20260729,2.7555,0.6092,2.1463
20260730,2.8005,0.602,2.1985
20260731,2.8002,0.6056,2.1946
20260803,2.8226,0.6064,2.2161
20260804,2.8453,0.6246,2.2207
20260805,2.8093,0.6467,2.1626
20260806,2.769,0.6706,2.0984
20260807,2.7999,0.6917,2.1082
20260810,2.8108,0.6941,2.1167
20260812,2.8507,0.7263,2.1244
20260813,2.8679,0.7198,2.148
20260814,2.8744,0.7232,2.1512
20260817,2.9139,0.7438,2.1701
20260818,2.929,0.7372,2.1918
20260819,2.8886,0.7476,2.141
20260820,2.8486,0.7669,2.0817
20260821,2.8776,0.7639,2.1137
20260824,2.883,0.7575,2.1255
20260825,2.8937,0.7583,2.1353
20260826,2.8889,0.7729,2.116
20260827,2.8944,0.7647,2.1297
20260828,2.9276,0.7729,2.1547
20260831,2.9404,0.7828,2.1576
20260901,2.9818,0.7855,2.1963
20260902,3.0001,0.7888,2.2113
20260903,2.9597,0.8108,2.1489
20260904,2.9029,0.8264,2.0765
20260907,2.9274,0.8347,2.0928
