DATE,Y10_FIT,RNY10,TP10
20250604,4.619,2.6839,1.9351
20250605,4.621,2.6896,1.9314
20250606,4.6371,2.6969,1.9402
20250609,4.6396,2.6933,1.9463
20250610,4.5521,2.6533,1.8988
20250611,4.5603,2.6427,1.9176
20250612,4.4895,2.6343,1.8552
20250613,4.5501,2.6751,1.875
20250616,4.533,2.6516,1.8814
20250617,4.5392,2.6566,1.8826
20250618,4.4992,2.6533,1.8459
20250619,4.53,2.6559,1.8741
20250620,4.5343,2.6664,1.8679
20250623,4.4876,2.668,1.8196
20250624,4.4516,2.6526,1.799
20250625,4.4824,2.639,1.8434
20250626,4.4741,2.6065,1.8676
20250627,4.5091,2.6121,1.8971
20250630,4.4998,2.6025,1.8973
20250701,4.4429,2.6139,1.8291
20250702,4.5964,2.6062,1.9901
20250703,4.5517,2.6089,1.9427
20250704,4.5571,2.6159,1.9412
20250707,4.583,2.6172,1.9658
20250708,4.6371,2.6177,2.0195
20250709,4.6106,2.6286,1.982
20250710,4.6052,2.6283,1.9769
20250711,4.6342,2.6296,2.0046
20250714,4.6161,2.5984,2.0177
20250715,4.6482,2.6052,2.043
20250716,4.6522,2.6274,2.0248
20250717,4.658,2.6446,2.0134
20250718,4.6936,2.6505,2.0431
20250721,4.6198,2.6455,1.9743
20250722,4.5807,2.6322,1.9485
20250723,4.6197,2.6389,1.9808
20250724,4.6367,2.6433,1.9934
20250725,4.6445,2.675,1.9695
20250728,4.6477,2.6968,1.9509
20250729,4.6176,2.6824,1.9351
20260120,4.5515,2.5947,1.9569
20260121,4.538,2.5918,1.9462
20260122,4.5718,2.5897,1.9821
20260123,4.5842,2.629,1.9553
20260126,4.5807,2.6357,1.945
20260127,4.6095,2.6366,1.9729
20260128,4.6265,2.642,1.9844
20260129,4.5941,2.6171,1.977
20260130,4.6143,2.6195,1.9947
20260202,4.6027,2.6117,1.991
20260203,4.607,2.616,1.991
20260204,4.634,2.6014,2.0326
20260205,4.6496,2.5558,2.0938
20260206,4.631,2.5385,2.0925
20260209,4.6425,2.5211,2.1215
20260210,4.6051,2.5356,2.0695
20260211,4.5927,2.5437,2.049
20260212,4.5568,2.5343,2.0225
20260213,4.5166,2.5228,1.9937
20260216,4.5089,2.5185,1.9904
20260217,4.4842,2.5213,1.9629
20260218,4.4834,2.5285,1.955
20260219,4.4828,2.517,1.9659
20260220,4.4614,2.5236,1.9377
20260223,4.4225,2.5247,1.8978
20260224,4.4169,2.5326,1.8842
20260225,4.4236,2.5337,1.89
20260226,4.3912,2.5192,1.8721
20260227,4.3479,2.5048,1.8431
20260302,4.4058,2.5565,1.8493
20260303,4.5454,2.6153,1.93
20260304,4.4768,2.5899,1.8869
20260305,4.5657,2.6301,1.9356
20260306,4.6934,2.6862,2.0072
20260309,4.6506,2.7646,1.886
20260310,4.5828,2.6984,1.8844
20260311,4.7187,2.7738,1.9449
20260312,4.797,2.8096,1.9874
20260313,4.8344,2.8191,2.0153
20260316,4.774,2.8127,1.9613
20260317,4.7169,2.7864,1.9306
20260318,4.7638,2.8209,1.9428
20260319,4.8213,3.0328,1.7885
20260320,4.9558,3.1013,1.8545
20260323,4.9139,3.0155,1.8984
20260324,4.9154,3.0091,1.9063
20260325,4.8096,3.0096,1.8
20260326,4.927,3.0645,1.8624
20260327,4.9669,3.0617,1.9052
20260330,4.9167,3.0371,1.8796
20260331,4.904,3.0131,1.8909
20260401,4.8323,2.9446,1.8876
20260402,4.8232,2.9696,1.8536
20260407,4.919,3.013,1.9061
20260408,4.7203,2.8683,1.852
20260409,4.808,2.8889,1.9191
20260410,4.8193,2.8857,1.9336
20260413,4.8696,2.9236,1.946
20260414,4.8018,2.8797,1.9222
20260415,4.8062,2.8727,1.9334
20260416,4.8553,2.8709,1.9844
20260417,4.7657,2.812,1.9537
20260420,4.8527,2.8368,2.0159
20260421,4.8885,2.8802,2.0083
20260422,4.8904,2.9494,1.941
20260423,4.921,2.9746,1.9465
20260424,4.9242,2.9968,1.9274
20260427,4.9706,2.9937,1.9769
20260428,4.9973,3.0096,1.9876
20260429,5.0471,3.0718,1.9753
20260430,5.0096,3.018,1.9916
20260501,4.969,3.0178,1.9512
20260505,5.0631,3.0623,2.0008
20260506,4.9392,2.9963,1.9428
20260507,4.9278,2.9851,1.9427
20260508,4.9129,3.0071,1.9059
20260511,4.999,3.0472,1.9518
20260512,5.0941,3.0717,2.0224
20260513,5.0715,3.0462,2.0253
20260514,5.0063,3.0379,1.9684
20260515,5.1687,3.0782,2.0905
20260518,5.1437,3.0726,2.0711
20260519,5.1223,3.0738,2.0485
20260520,4.9996,3.0099,1.9896
20260521,4.9685,3.0169,1.9515
20260522,4.9056,3.0014,1.9042
20260526,4.8847,2.9813,1.9034
20260527,4.8728,2.9536,1.9192
20260528,4.8336,2.9445,1.8891
20260529,4.8284,2.9112,1.9173
20260601,4.9126,2.9874,1.9252
20260602,4.8716,2.9864,1.8852
20260603,4.9291,3.0091,1.92
20260604,4.9178,2.999,1.9187
20260605,4.9159,3.0001,1.9159
20260608,4.9516,3.0153,1.9362
20260609,4.9281,2.9935,1.9346
20260610,4.9414,3.0036,1.9377
20260611,4.9199,2.9964,1.9235
20260612,4.8678,2.9287,1.9392
20260615,4.8474,2.8785,1.9689
20260616,4.8338,2.9027,1.9311
20260617,4.7958,2.8769,1.9189
20260618,4.7712,2.9036,1.8676
20260619,4.8695,2.9392,1.9303
20260622,4.8343,2.9164,1.9179
20260623,4.783,2.9008,1.8822
20260624,4.7183,2.8854,1.8329
20260625,4.7391,2.8613,1.8778
20260626,4.7718,2.8558,1.9161
20260629,4.7577,2.8623,1.8954
20260630,4.8025,2.8672,1.9353
20260701,4.8066,2.8511,1.9555
20260702,4.8142,2.8337,1.9805
20260703,4.8311,2.8371,1.994
20260706,4.837,2.8321,2.0049
20260707,4.8762,2.8506,2.0256
20260708,5.0114,2.9366,2.0748
20260709,4.9517,2.9031,2.0485
20260710,4.9289,2.8939,2.035
20260713,5.0038,2.9538,2.05
20260714,4.9888,2.9523,2.0366
20260715,4.9884,2.9577,2.0307
20260716,5.0121,2.9699,2.0421
20260717,4.9884,2.9714,2.0169
20260720,5.0673,2.9885,2.0788
20260721,5.0657,2.9962,2.0694
20260722,5.0739,3.0379,2.036
20260723,5.1352,3.0822,2.053
20260724,5.0716,3.0303,2.0412
20260727,5.025,2.9938,2.0312
20260728,4.997,2.9661,2.0309
20260729,5.0489,3.0431,2.0057
20260730,5.0558,2.9634,2.0924
20260731,5.0792,2.9948,2.0843
20260803,4.9998,2.9391,2.0608
20260804,4.9682,2.9045,2.0636
20260805,4.938,2.8888,2.0492
20260806,4.9745,2.9114,2.0631
20260807,4.9748,2.9168,2.058
20260810,5.0317,2.9489,2.0828
20260811,5.0072,2.9324,2.0748
20260812,5.0235,2.9344,2.089
20260813,5.0063,2.9313,2.075
20260814,5.0717,2.9442,2.1275
20260817,5.1058,2.9519,2.1539
20260818,5.1297,2.9622,2.1675
20260819,5.1017,2.9623,2.1394
20260820,5.1056,2.9711,2.1344
20260821,5.1125,2.9544,2.1581
20260824,5.1095,2.9762,2.1333
20260825,5.0576,2.9414,2.1162
20260826,5.0724,2.9508,2.1216
20260827,5.0849,2.9635,2.1214
20260828,5.1195,2.9943,2.1251
20260901,5.1832,3.035,2.1481
20260902,5.2161,3.0613,2.1548
20260903,5.1348,3.0132,2.1216
20260904,5.1198,3.0258,2.094
20260907,5.1538,3.0404,2.1134
